location,date,lat,lon,rain_3day,rain_7day,wave_h,elevation,slope,dist_coast,flooded
Kilifi,2026-02-23,-3.4553241032593576,39.6918213196122,9.98,14.28,2.87,14.7,6.32,0.65,1
Kilifi,2026-01-23,-3.6801086454454124,39.61009878485615,88.78,107.31,0.81,24.9,6.06,0.86,1
Kilifi,2026-01-28,-3.854326922928522,39.766385699235556,15.85,48.52,1.47,27.54,1.13,6.29,1
Kilifi,2025-10-30,-3.670510263276028,39.93713977086482,60.6,76.19,2.64,34.86,5.03,0.78,1
Kilifi,2025-11-09,-3.8112655450476325,39.65548730737224,39.46,56.35,1.54,21.33,0.97,0.99,0
Kilifi,2026-01-08,-3.930472393897587,39.81438139510482,14.45,19.01,0.7,60.78,1.88,4.19,0
Kilifi,2025-11-03,-3.825571628546421,39.6538122974776,48.27,78.55,1.45,14.57,4.94,1.47,1
Kilifi,2026-01-07,-3.9407129925169717,39.64847069112523,59.99,99.21,1.04,24.37,4.54,4.78,0
Kilifi,2026-01-24,-3.896427264673722,39.57021056428124,29.33,55.01,3.0,31.6,3.84,0.37,1
Kilifi,2025-12-14,-3.7611305630781158,39.91490250288658,39.5,73.16,1.98,26.39,2.35,1.61,1
Kilifi,2026-01-11,-3.762195884231814,39.58804962757474,29.27,43.39,1.65,31.44,2.82,1.26,1
Kilifi,2025-12-04,-3.574508733550966,39.82359679019477,24.35,38.94,2.04,24.45,0.4,2.71,1
Kilifi,2025-12-05,-3.9349155221494976,39.806124053356996,50.92,89.0,1.77,10.18,0.45,2.12,1
Kilifi,2025-11-03,-3.834218333080944,39.59920704945121,8.03,25.02,0.71,27.5,2.83,3.04,1
Kilifi,2026-01-06,-3.8945421086854335,39.61456762989663,18.5,45.37,3.0,12.21,1.89,0.16,1
Kilifi,2025-11-05,-3.850658678191794,39.69789022266348,7.37,53.79,2.18,23.62,3.78,5.4,0
Kilifi,2026-02-13,-3.578131055741834,39.912075880989434,33.1,37.31,2.78,23.27,4.53,0.23,1
Kilifi,2025-11-18,-3.7167135214177947,39.874971445595826,21.97,37.31,0.64,21.63,1.26,0.69,1
Kilifi,2025-11-21,-3.6645557367980777,39.69729745432836,19.76,38.02,2.67,13.42,3.88,0.55,1
Kilifi,2026-01-16,-3.559284458585118,39.934326617854815,42.54,45.66,2.47,9.22,4.35,3.29,1
Kilifi,2025-12-10,-3.8826863168999304,39.88356498075109,21.48,27.6,1.12,8.05,3.89,0.56,1
Kilifi,2026-01-01,-3.8400338121119204,39.864953799473376,41.62,67.57,1.85,19.34,3.53,0.57,1
Kilifi,2025-11-19,-3.696653688507104,39.61645634924574,29.91,38.62,1.38,0.0,3.95,3.13,1
Kilifi,2026-02-19,-3.8043617342578973,39.599326307880425,40.63,48.77,1.67,11.44,3.73,0.09,1
Kilifi,2025-11-05,-3.82513119053869,39.66987743890146,7.71,100.33,2.93,18.22,6.49,0.6,1
Kilifi,2025-11-02,-3.477990070493007,39.58947945321322,19.65,37.39,1.11,17.19,4.68,0.49,1
Kilifi,2026-02-03,-3.8280328789002454,39.925728871824816,8.24,37.36,2.29,34.75,0.0,4.26,0
Kilifi,2026-02-16,-3.494169859007583,39.712794646530085,28.5,40.25,2.67,18.67,1.78,4.69,1
Kilifi,2025-12-01,-3.5886568194082877,39.905919289298915,18.47,47.99,1.22,2.53,1.05,1.43,0
Kilifi,2025-12-10,-3.7890971777956777,39.742282800388956,24.34,33.45,2.04,1.03,2.95,3.27,1
Kilifi,2026-02-13,-3.9423202624584546,39.7452472441275,10.26,17.02,2.98,25.34,2.84,1.96,1
Kilifi,2025-12-01,-3.8555476669219573,39.56437759785254,25.55,36.68,2.4,20.98,3.16,3.63,1
Kilifi,2026-01-11,-3.6578426116699716,39.68646756086148,39.3,68.42,2.39,8.55,5.29,0.12,1
Kilifi,2025-11-09,-3.4888335712334433,39.80779993926744,6.36,46.41,0.58,4.68,2.87,0.76,1
Kilifi,2026-02-06,-3.679121555421357,39.80776947881432,7.7,20.59,1.77,22.15,1.54,1.77,1
Kilifi,2025-12-20,-3.567995185136426,39.6411440818953,30.37,40.39,1.28,13.13,1.64,0.31,0
Kilifi,2025-12-20,-3.711076336999862,39.56144800342696,67.64,79.07,1.21,20.09,0.69,0.01,1
Kilifi,2025-12-19,-3.5913364358061366,39.68019087420196,15.01,38.74,1.3,15.33,2.48,1.63,0
Kilifi,2025-12-07,-3.9205314115880303,39.86282689945258,38.43,47.06,1.22,13.83,2.93,5.92,0
Kilifi,2025-12-24,-3.6439295852922613,39.836261080756294,44.19,79.1,1.46,16.76,2.69,0.91,0
Kilifi,2026-02-17,-3.7902048312003296,39.85397353671831,11.67,44.28,1.85,16.42,2.53,0.5,0
Kilifi,2026-01-27,-3.5301566681748033,39.834623832777936,16.46,32.53,1.22,6.58,7.08,0.95,1
Kilifi,2025-12-02,-3.944307319390768,39.752663419308405,26.42,55.86,0.74,1.62,1.69,0.74,0
Kilifi,2025-11-29,-3.8793035626583374,39.56169932663714,35.8,54.21,2.72,20.2,0.06,1.13,1
Kilifi,2026-02-17,-3.5085732350338414,39.62913535462199,55.85,61.68,2.75,16.07,4.01,3.0,1
Kilifi,2026-01-24,-3.8615656414692836,39.80406128414739,8.74,40.57,2.14,25.14,1.67,1.52,1
Kilifi,2026-02-20,-3.6257230067840887,39.696488230327,26.71,43.93,2.06,33.12,0.0,3.59,1
Kilifi,2026-01-22,-3.472920504007346,39.63606182933293,69.6,97.09,2.93,10.74,3.4,0.77,1
Kilifi,2026-02-12,-3.638426418284917,39.835942108396964,15.76,28.55,1.05,1.72,0.0,8.33,1
Kilifi,2025-11-29,-3.720730437155993,39.86248123606673,33.03,47.45,2.68,19.98,5.1,0.77,1
Kilifi,2026-01-08,-3.7375851587652136,39.69922617897026,31.81,36.71,0.91,31.64,5.78,1.28,1
Kilifi,2025-11-07,-3.5209330233763483,39.63573457163597,61.75,90.13,0.66,12.37,3.36,2.35,1
Kilifi,2026-01-21,-3.939157571843018,39.7680779074236,15.71,35.07,0.66,19.29,2.76,3.69,1
Kilifi,2026-01-24,-3.4894990616532056,39.56535312025894,17.46,44.02,2.33,11.17,1.22,2.73,1
Kilifi,2025-12-03,-3.6222729504883007,39.732889142321525,11.2,29.07,2.28,14.22,1.87,1.64,1
Kilifi,2025-11-29,-3.5133587111075664,39.94778215789476,79.48,102.1,0.61,8.3,4.06,2.83,1
Kilifi,2025-10-30,-3.5994698189241237,39.8441944414213,13.12,38.91,1.8,27.66,0.0,0.56,1
Kilifi,2025-12-08,-3.7232416162796436,39.66736405947868,37.17,83.19,1.41,11.55,2.22,0.41,1
Kilifi,2026-01-04,-3.5869607575353366,39.6620141618456,18.12,43.06,1.99,2.66,1.36,1.08,1
Kilifi,2025-11-09,-3.546974131050853,39.83412176247928,11.13,76.27,2.02,35.9,1.26,0.25,1
Kilifi,2026-02-21,-3.94735177585444,39.90201121925365,30.45,50.91,2.73,18.38,0.79,3.05,1
Kilifi,2026-01-20,-3.776015781813042,39.72226136366741,20.09,57.15,1.06,0.0,2.59,3.31,1
Kilifi,2025-11-21,-3.536493237186652,39.65230259408335,47.3,66.87,2.35,8.05,4.16,3.29,0
Kilifi,2026-01-07,-3.572925207685922,39.938102753368604,21.69,26.0,1.82,16.64,2.2,0.43,1
Kilifi,2025-12-31,-3.6309098040027945,39.90005547722131,38.31,59.06,1.51,26.22,2.93,4.35,1
Kilifi,2025-11-18,-3.50064218524916,39.86037848197732,19.05,28.02,2.26,23.77,1.04,0.08,1
Kilifi,2025-12-31,-3.892749031723521,39.865450262267544,20.61,40.25,1.22,11.78,5.08,1.33,1
Kilifi,2025-12-17,-3.451529484352896,39.712191679964334,28.0,39.47,0.87,11.61,5.55,0.6,1
Kilifi,2025-11-09,-3.5617908974490824,39.8298483464987,23.87,52.1,2.36,31.13,0.41,5.27,1
Kilifi,2025-12-21,-3.4969943599317275,39.65242914398975,79.41,99.99,1.51,4.03,2.72,0.45,1
Kilifi,2025-12-22,-3.4701270720857345,39.715055877515276,83.07,88.82,1.56,13.2,0.77,1.26,1
Kilifi,2026-02-14,-3.9068336735383324,39.82980962005138,20.54,29.11,1.42,10.5,0.21,3.56,1
Kilifi,2026-02-09,-3.7146208178332776,39.8106370296827,49.77,78.46,1.45,29.23,0.94,3.33,1
Kilifi,2026-02-22,-3.8439945183792386,39.84785263451683,18.4,33.02,1.13,34.84,1.44,0.99,1
Kilifi,2026-01-12,-3.6278928960616876,39.7901555409966,26.74,45.37,1.0,22.06,5.96,4.65,0
Kilifi,2025-12-22,-3.6423527305860404,39.573773116210006,31.92,58.75,2.17,22.53,4.36,3.27,1
Kilifi,2026-01-07,-3.8493446206419266,39.712771837310505,30.1,37.78,2.26,4.31,2.63,1.44,1
Kilifi,2025-10-30,-3.4506720978166303,39.865906416567384,49.64,77.46,1.99,20.54,2.03,3.47,0
Kilifi,2025-11-26,-3.904204354734557,39.72088808096462,15.35,39.42,0.66,31.11,5.13,4.18,0
Kilifi,2026-02-15,-3.637586926520814,39.74539914698217,140.78,160.2,2.93,25.97,0.89,7.73,1
Kilifi,2025-11-06,-3.7980263375220393,39.72651814954256,29.79,45.99,2.62,4.07,1.16,1.6,1
Kilifi,2025-10-31,-3.5675260923427583,39.65019576496561,11.3,40.87,1.87,25.91,2.62,0.87,1
Kilifi,2025-11-19,-3.7995790402488763,39.936636309322225,33.48,60.84,2.75,29.2,4.85,1.1,1
Kilifi,2026-02-01,-3.7725346060203426,39.863822050628606,16.71,57.29,1.09,8.0,1.33,2.17,1
Kilifi,2026-01-05,-3.6743325102193194,39.92903773986768,54.76,64.22,2.64,9.12,4.82,0.19,1
Kilifi,2026-02-16,-3.7270815559899004,39.70606750091633,19.3,40.49,1.53,5.12,5.42,0.3,1
Kilifi,2026-02-13,-3.7346062332113035,39.8148411329171,15.84,75.44,2.39,12.14,2.5,1.24,1
Kilifi,2026-01-01,-3.6991791979043196,39.77869775894092,22.2,60.82,2.98,20.06,3.24,1.85,1
Kilifi,2025-12-26,-3.8482084202427593,39.77518411733428,3.36,41.52,2.73,29.95,0.0,3.85,0
Kilifi,2025-11-16,-3.4867663592732545,39.75600409941061,21.92,46.45,2.24,8.99,2.0,0.26,1
Kilifi,2026-02-02,-3.795670659564895,39.85092761055229,12.21,32.2,2.35,29.5,1.48,2.38,1
Kilifi,2026-01-21,-3.7451895359185925,39.80666991762264,48.79,71.78,2.27,24.67,3.37,2.52,1
Kilifi,2025-11-01,-3.8111126291670407,39.8715035976299,67.35,75.03,2.02,36.23,0.26,0.58,1
Kilifi,2026-01-17,-3.5494660983778297,39.570164037863876,7.83,29.95,0.8,27.8,2.92,2.98,1
Kilifi,2025-11-09,-3.5724634117491276,39.83196004709852,25.73,39.77,1.24,24.85,3.05,0.02,0
Kilifi,2025-12-07,-3.8498653590275245,39.6070407422663,10.1,58.48,0.81,24.3,4.36,2.99,0
Kilifi,2025-12-07,-3.749331743981993,39.84213843675249,20.45,63.93,2.88,5.01,2.65,0.64,1
Kilifi,2026-01-06,-3.5975478871763755,39.842848482237784,33.82,62.77,2.42,24.19,0.4,2.01,1
Kilifi,2025-11-07,-3.9283960251287056,39.73558367774404,6.3,14.12,2.9,33.48,1.86,0.37,0
Kilifi,2025-11-17,-3.8505055313504237,39.559101420414535,33.44,36.85,1.74,8.57,2.23,4.17,0
Kilifi,2025-12-10,-3.895796194210237,39.910042144735044,14.27,25.68,0.52,17.16,7.73,0.29,1
Kilifi,2026-01-07,-3.7124996816956735,39.568061709672136,17.69,52.62,1.64,39.61,1.11,1.5,0
Kilifi,2026-01-20,-3.6508230869716116,39.78672364930499,19.4,59.81,2.01,26.94,2.62,0.75,1
Kilifi,2025-11-29,-3.5050503089599077,39.618510848442554,15.05,49.85,2.49,25.26,2.07,1.1,0
Kilifi,2025-10-29,-3.4874904148272363,39.836123915075945,22.88,45.52,1.83,18.71,3.68,1.52,1
Kilifi,2026-01-03,-3.4740632542245278,39.65858144080609,20.03,64.47,1.35,15.22,1.53,2.54,1
Kilifi,2025-11-10,-3.90837215489864,39.94882117466569,30.34,55.85,2.64,13.82,0.75,2.29,1
Kilifi,2025-12-22,-3.6730193501177975,39.60014903898521,14.85,71.87,1.15,3.82,1.7,0.21,1
Kilifi,2026-01-06,-3.7303280782952637,39.91427197299558,21.23,66.41,2.25,38.03,3.75,2.89,0
Kilifi,2026-02-06,-3.5595723653088145,39.809868042837685,52.1,75.68,1.98,2.09,5.0,1.39,1
Kilifi,2026-01-30,-3.4609598991985036,39.59236659836035,18.21,57.72,2.69,33.24,3.49,5.91,1
Kilifi,2025-11-20,-3.524100206958009,39.58641986488541,2.41,31.34,1.38,8.31,4.02,0.09,0
Kilifi,2025-11-23,-3.609313253101072,39.5647067294933,38.61,80.23,0.66,0.0,0.72,3.21,1
Kilifi,2026-02-11,-3.6130434952240997,39.890536957275664,35.85,87.41,1.49,12.65,5.02,0.89,1
Kilifi,2026-01-23,-3.7323417422568954,39.856319323227616,26.07,31.7,2.52,0.0,0.65,1.3,1
Kilifi,2026-02-08,-3.873627870950545,39.88946795807733,77.56,88.33,2.98,13.63,0.0,0.44,1
Kilifi,2026-01-01,-3.4617650812880676,39.76732616195942,43.36,77.68,1.88,8.06,2.52,0.04,1
Kilifi,2025-11-22,-3.8951513015491113,39.91996935888223,106.76,120.67,1.07,1.43,3.43,0.02,1
Kilifi,2025-12-03,-3.744474123409396,39.79760114009444,35.05,39.41,1.65,20.33,4.24,0.77,1
Kilifi,2026-02-21,-3.4511427777432924,39.69046045716025,10.5,35.32,2.49,13.96,0.43,5.26,0
Kilifi,2026-02-14,-3.8790860646275482,39.57164064909805,20.2,65.12,1.83,0.0,0.0,1.69,1
Kilifi,2026-01-25,-3.661950786140309,39.56560671908092,75.18,123.52,2.69,0.0,1.15,4.23,1
Kilifi,2026-01-24,-3.473347008969229,39.86494759574891,10.99,59.63,1.56,23.18,0.0,0.5,1
Kilifi,2025-11-30,-3.7895191330001388,39.66043589748407,70.17,151.33,2.79,16.87,0.0,0.36,1
Kilifi,2025-12-17,-3.8260704269912886,39.554307344020415,44.83,74.85,0.95,0.0,5.39,1.4,1
Kilifi,2025-11-28,-3.9444796376560407,39.69121057168812,37.08,54.91,2.2,28.45,4.2,3.43,1
Kilifi,2026-01-02,-3.9351958237419,39.85386385181381,26.86,54.65,2.18,18.14,5.27,0.55,1
Kilifi,2025-10-30,-3.4855610540098043,39.89691666232323,9.6,38.52,1.92,0.35,2.85,1.19,1
Kilifi,2026-02-01,-3.723215086236057,39.91745774667149,4.49,25.6,0.54,24.32,0.63,0.91,1
Kilifi,2025-11-10,-3.8204724251663933,39.849619763745906,48.07,122.16,1.2,3.43,1.98,0.7,1
Kilifi,2026-01-18,-3.8961435503129076,39.78012487798674,18.35,26.7,1.37,9.6,3.18,3.08,1
Kilifi,2026-01-02,-3.578336947993697,39.94557023508042,38.41,61.0,2.54,16.95,0.0,2.12,1
Kilifi,2026-02-10,-3.5561683690079517,39.93352466578709,37.51,44.38,1.81,22.02,4.35,2.09,1
Kilifi,2025-11-30,-3.4690950370726443,39.68362335148008,11.61,19.45,1.21,10.82,1.34,1.21,0
Kilifi,2025-12-13,-3.8272113750614425,39.6507093040132,10.47,23.77,0.91,21.45,3.67,3.15,1
Kilifi,2025-10-31,-3.754356345321819,39.89565706579624,23.28,46.15,0.72,24.15,0.0,4.48,0
Kilifi,2025-12-02,-3.943375871064655,39.55782718335946,26.44,38.91,1.66,20.31,0.0,0.21,1
Kilifi,2025-11-16,-3.9061450215503215,39.89076377010685,56.65,67.72,0.83,2.76,3.11,1.99,1
Kilifi,2025-12-25,-3.835956507516473,39.62059903450379,8.23,26.22,1.48,33.55,1.91,5.4,0
Kilifi,2026-02-05,-3.9470746453965915,39.774377969278206,44.88,62.05,1.87,0.0,6.39,2.97,1
Kilifi,2025-11-18,-3.4521948323818794,39.583267905547345,31.63,47.52,1.12,15.25,3.11,0.25,1
Kilifi,2026-01-06,-3.7090461491106295,39.60117341782025,10.98,16.59,0.7,22.49,3.49,5.14,0
Kilifi,2025-11-14,-3.5407706174921048,39.67048208588571,1.52,12.47,2.27,9.21,1.98,1.69,1
Kilifi,2025-11-08,-3.7151592860985,39.71258651792885,59.22,188.05,2.66,24.09,1.6,4.19,1
Kilifi,2026-02-02,-3.9381640825532203,39.59090343674942,20.69,33.86,1.9,30.01,1.69,0.19,0
Kilifi,2026-02-04,-3.707600937498566,39.88022209351008,33.65,46.79,2.32,10.5,0.86,0.39,1
Kilifi,2026-02-07,-3.6603528353288146,39.907459151200015,57.48,101.95,1.35,12.3,0.27,0.66,1
Kilifi,2026-01-11,-3.5998842146095527,39.64283899261778,15.08,46.01,1.9,32.86,3.28,1.81,1
Kilifi,2025-11-02,-3.6046554673730897,39.89235579174326,18.04,22.99,0.53,32.24,1.05,2.06,0
Kilifi,2025-12-30,-3.619130112305981,39.94841484836983,25.08,43.19,1.81,32.69,1.99,0.62,0
Kilifi,2026-02-02,-3.862146072994219,39.644837232106525,31.81,54.01,2.7,13.83,3.63,4.39,1
Kilifi,2026-02-06,-3.787457353200101,39.80495980061659,16.47,32.66,1.72,13.03,2.76,3.84,1
Kilifi,2025-12-21,-3.7394398478133093,39.644331680221114,33.83,46.02,1.58,17.94,1.02,2.51,1
Kilifi,2026-01-23,-3.6661245905729727,39.83469295696933,45.7,52.83,1.67,0.0,3.65,0.07,1
Kilifi,2026-02-03,-3.4606457192025313,39.55838400389854,66.63,94.47,1.71,5.03,2.15,1.24,1
Kilifi,2025-12-31,-3.8763181831753095,39.870660579227376,29.56,59.41,2.3,11.17,4.48,3.11,1
Kilifi,2026-01-13,-3.581695183554733,39.6086268548339,41.29,50.5,2.46,0.0,2.04,4.87,1
Kilifi,2025-12-27,-3.739987073124781,39.635178962527704,11.19,18.2,1.57,0.0,2.02,5.04,1
Kilifi,2025-12-28,-3.5549397500454485,39.946256213039206,82.05,96.55,2.02,25.11,3.94,1.11,1
Kilifi,2026-01-14,-3.8308131498464713,39.91160905143409,45.85,85.75,2.76,14.58,1.58,0.02,1
Kilifi,2026-01-30,-3.649757334853348,39.914179299442296,12.14,25.85,2.69,4.75,4.52,0.38,1
Kilifi,2026-01-21,-3.7170911227646055,39.55087431438522,56.9,79.06,0.56,36.96,2.69,0.9,0
Kilifi,2025-11-19,-3.4738399497714454,39.762610209146786,20.59,36.18,2.71,0.0,0.0,2.33,1
Kilifi,2025-11-30,-3.8645788422376928,39.86258873794858,18.67,68.53,2.18,12.38,3.93,0.87,1
Kilifi,2026-01-16,-3.5028435434904646,39.77531003311673,47.83,71.9,2.72,15.15,0.23,3.55,1
Kilifi,2026-01-22,-3.901094588174974,39.803605471048535,28.92,52.37,2.77,8.05,1.29,0.65,1
Kilifi,2026-01-31,-3.489057916865847,39.91212563075363,16.84,24.02,0.55,19.03,1.26,1.82,1
Kilifi,2026-02-16,-3.7207099269743584,39.65108704679134,37.67,42.0,2.54,14.41,0.0,0.59,1
Kilifi,2025-11-12,-3.6316769994346374,39.836057210611024,21.69,41.2,1.92,7.51,6.9,1.13,0
Kilifi,2025-11-30,-3.8233690219218026,39.55741047110372,34.74,39.69,0.73,8.19,2.76,3.42,1
Kilifi,2025-12-07,-3.470674218775791,39.8568140221366,35.34,55.4,1.86,27.35,4.06,1.9,0
Kilifi,2025-12-11,-3.4675673418239428,39.922787398322825,14.55,31.82,2.13,31.02,3.33,3.75,1
Kilifi,2026-01-15,-3.816177042149596,39.690778691071095,22.3,77.3,2.18,28.04,2.99,1.36,1
Kilifi,2026-02-09,-3.5238392846796343,39.84420669564005,23.52,45.21,1.82,8.92,1.44,1.88,1
Kilifi,2025-11-20,-3.7636253516243565,39.73940632454455,21.61,89.59,2.35,24.04,0.01,0.25,1
Kilifi,2025-12-24,-3.4893247895529376,39.56021295170065,21.6,36.16,1.85,21.83,5.86,1.14,1
Kilifi,2026-01-07,-3.876154498797344,39.62894487830329,84.26,106.33,1.33,35.56,1.51,5.26,1
Kilifi,2025-11-08,-3.5589714257328553,39.59971743247885,14.55,32.96,2.87,0.0,3.97,1.26,1
Kilifi,2025-12-30,-3.8536660893143106,39.75972656466836,44.34,67.14,2.46,31.18,8.04,2.73,1
Kilifi,2025-11-17,-3.75650065232005,39.85217149908443,20.54,39.94,2.65,27.58,0.61,0.95,0
Kilifi,2025-11-05,-3.535903241226497,39.60239239548668,59.78,87.19,1.98,21.78,2.13,2.6,1
Kilifi,2025-11-05,-3.9111216156363464,39.63093499447056,68.73,86.84,1.61,3.63,1.71,0.21,1
Kilifi,2025-12-16,-3.798119767919614,39.91207104604261,54.43,78.83,2.07,29.1,0.45,0.2,1
Kilifi,2025-12-25,-3.4858186699598797,39.94077605404483,47.0,60.31,1.83,22.35,2.33,0.17,1
Kilifi,2025-11-17,-3.595901898161061,39.809969539775345,112.04,153.63,1.29,21.13,2.16,1.03,1
Kilifi,2026-01-24,-3.7438418439021595,39.65186131657674,12.56,39.88,0.75,41.1,2.96,2.93,0
Kilifi,2025-12-25,-3.920964321128598,39.76022615962832,35.95,64.27,1.68,8.31,0.48,0.03,1
Kilifi,2025-12-08,-3.8314823832210823,39.74823983782986,13.91,26.5,0.86,12.33,4.25,8.56,1
Kilifi,2026-01-10,-3.9439959104665117,39.61372948220815,49.44,74.77,2.09,6.11,4.58,0.39,0
Kilifi,2025-12-02,-3.651209549871206,39.86278326626341,51.47,138.57,1.86,24.37,2.49,4.02,1
Kilifi,2025-12-07,-3.559459736278133,39.70088873373922,43.37,61.75,1.09,26.92,5.77,0.37,1
Kilifi,2025-11-05,-3.8075055719900104,39.62136140875823,9.21,37.53,0.76,32.21,1.65,4.53,1
Kilifi,2025-12-09,-3.906304553201915,39.60448771514867,2.82,11.68,2.18,8.23,1.21,2.89,0
Kilifi,2026-01-07,-3.6591231688023007,39.853489566793726,31.58,48.29,2.52,19.15,3.45,0.44,1
Kilifi,2026-02-14,-3.490526846004087,39.8704088707679,4.91,19.1,1.14,30.48,4.72,1.17,0
Kilifi,2026-01-01,-3.7852136004221846,39.86022731164954,20.75,54.58,0.83,24.11,5.41,0.96,0
Kilifi,2025-11-18,-3.502320680079826,39.86803310804037,57.65,76.35,2.45,22.74,0.0,7.33,0
Kilifi,2026-01-15,-3.894490868909553,39.87888907832466,47.75,55.92,1.42,12.53,0.03,1.01,1
Kilifi,2026-01-25,-3.5237704111306734,39.56821238310025,26.15,38.84,1.21,28.01,3.08,0.6,1
Kilifi,2026-01-02,-3.6829186105190086,39.75645840089422,10.15,19.13,0.73,0.0,0.0,0.85,1
Kilifi,2026-01-28,-3.647944144724357,39.825208635121975,72.53,132.73,1.44,37.54,2.21,1.75,1
Kilifi,2025-11-06,-3.6755533215771563,39.55540705176471,28.62,42.25,2.5,5.31,3.65,2.52,1
Kilifi,2026-02-25,-3.711645353024226,39.68668111574397,19.81,81.55,0.63,18.71,2.97,1.96,1
Kilifi,2026-02-17,-3.925288023157506,39.70157992040924,14.82,23.21,2.39,15.8,5.29,5.36,1
Kilifi,2025-12-04,-3.8713958894076854,39.89449117961441,35.08,57.97,1.29,8.46,0.0,1.84,1
Kilifi,2025-11-20,-3.872992822367203,39.655680270958186,18.98,33.97,2.12,37.49,4.48,3.49,1
Kilifi,2025-12-24,-3.935844638652715,39.59265238018135,36.36,106.95,2.39,0.37,1.13,1.44,1
Kilifi,2026-02-20,-3.643061965328305,39.749623717725704,24.15,80.51,1.49,2.12,0.0,0.35,1
Kilifi,2025-11-25,-3.4732261394318162,39.87691691468869,38.9,59.91,1.01,22.64,3.77,0.8,1
Kilifi,2026-02-17,-3.813696279338237,39.58025753490907,20.7,30.66,2.33,25.03,0.0,1.89,1
Kilifi,2026-01-25,-3.9483991986794678,39.652396234380625,31.19,35.83,1.21,6.08,1.96,1.79,1
Kilifi,2025-12-24,-3.574452843719784,39.84204706682731,54.74,72.02,2.95,14.43,3.32,0.09,1
Kilifi,2025-11-03,-3.8129182241883957,39.673454662101655,4.43,64.63,1.34,13.08,1.01,0.08,0
Kilifi,2026-02-21,-3.6153796233884363,39.65916803809433,12.32,21.87,1.46,8.82,3.4,1.56,1
Kilifi,2026-01-31,-3.475748551151942,39.94817611433721,16.64,63.96,1.2,8.25,3.43,4.72,0
Kilifi,2025-11-30,-3.6761806393437464,39.65421205305216,54.6,59.85,2.81,4.2,4.93,2.73,1
Kilifi,2025-12-23,-3.6995737810493194,39.72727653196987,49.72,68.92,1.64,1.31,2.49,1.13,1
Kilifi,2025-12-25,-3.5064310775999985,39.570579324261594,14.89,23.22,2.96,25.39,4.93,2.2,0
Kilifi,2026-02-18,-3.6456947067304455,39.687641263445045,6.07,20.18,1.8,3.99,1.12,0.25,1
Kilifi,2025-12-22,-3.4630846636307244,39.70207556789908,8.27,53.64,1.86,20.7,6.03,1.39,1
Kilifi,2026-01-24,-3.767124592058899,39.846457336837545,28.75,44.81,1.89,32.42,3.74,1.93,0
Kilifi,2025-12-20,-3.47701117324679,39.91271985040003,33.77,75.43,1.05,18.91,0.0,3.48,1
Kilifi,2026-02-20,-3.578682481779427,39.56377111650803,39.66,43.46,1.94,0.0,5.0,2.93,0
Kilifi,2025-12-30,-3.634712685976083,39.948810967130946,21.72,65.94,0.9,21.4,2.98,3.56,0
Kilifi,2025-11-14,-3.7119698885147185,39.587831114776726,44.88,75.58,2.66,22.31,1.32,1.25,0
Kilifi,2026-01-08,-3.619063351735825,39.9002091665021,25.01,45.62,0.95,17.97,4.57,2.48,1
Kilifi,2026-02-20,-3.4551141207434126,39.89244713723622,20.2,56.47,1.32,0.0,2.75,4.59,0
Kilifi,2026-02-19,-3.9429816017055592,39.83917311361998,29.47,37.21,1.69,1.38,3.99,2.47,1
Kilifi,2026-01-16,-3.633752001079567,39.848965222617935,45.2,65.73,1.27,20.19,3.6,0.78,1
Kilifi,2026-01-13,-3.5079152248890932,39.75254322551524,18.29,26.24,1.92,12.54,0.0,0.96,0
Kilifi,2026-01-14,-3.8546580593354847,39.692487537498465,32.24,49.18,1.18,18.89,3.45,1.69,1
Kilifi,2026-01-16,-3.532704163263028,39.56073105736793,106.98,115.5,1.04,21.84,3.14,4.79,1
Kilifi,2026-01-15,-3.47864393509783,39.788031220156086,14.37,28.72,0.89,9.33,4.43,1.39,0
Kilifi,2026-01-23,-3.6449678247621673,39.87708000854284,19.67,43.67,1.9,30.34,2.75,5.1,1
Kilifi,2026-01-06,-3.4972537102683234,39.72748926118253,24.78,55.41,2.74,23.91,2.7,0.3,1
Kilifi,2026-02-03,-3.874704310176124,39.55250052875775,42.87,65.68,2.66,15.76,2.5,0.36,1
Kilifi,2026-01-25,-3.93857600266965,39.81475786618449,6.46,12.75,2.54,19.69,1.87,0.26,1
Kilifi,2025-11-17,-3.662446538680344,39.63395601278391,36.94,40.56,0.79,20.46,3.75,3.19,1
Kilifi,2025-12-02,-3.678725427042514,39.918461620822356,25.5,37.42,0.66,22.99,2.31,3.29,1
Kilifi,2026-01-30,-3.5329378431462066,39.66307378369121,18.86,37.41,2.41,22.53,4.56,1.07,1
Kilifi,2026-02-09,-3.6339946951284774,39.80970916337319,36.59,41.91,1.62,16.82,4.44,1.41,0
Kilifi,2025-12-26,-3.9385308953961595,39.852547375569884,31.1,50.52,2.17,9.41,2.15,4.14,1
Kilifi,2026-01-07,-3.91193588627468,39.90808000354581,8.06,18.85,2.75,6.78,0.0,0.11,1
Kilifi,2025-12-26,-3.75357607012098,39.856604790272684,62.14,98.83,2.17,18.78,0.16,0.16,1
Kilifi,2026-01-28,-3.7783587013348106,39.90168758643468,53.03,69.86,0.98,21.19,1.88,1.15,1
Kilifi,2026-01-12,-3.4840243610430672,39.567958936512206,64.08,91.06,0.51,29.24,0.72,2.64,1
